,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
SRR15885207,9.7838,8.4288,3.3636,7.1134,7.477,4.2611,5.4928,6.5028,10.3138,6.7522,4.6421,2.8294,4.7564,1.9485,3.3912,7.6391,2.612,3.0163,7.7807,4.3547,10.2006,7.9721,9.1747,0.0,8.8877,3.2936,3.452,6.5303,5.3159,2.5925,2.4114,0.8024,3.9634,5.5553,4.4337,2.511,5.1684,9.045,2.3548,5.1647,0.0,7.7884,7.7504,0.0,5.6017,2.4638,5.4513,6.1894,0.0,4.9443,2.8382,2.5419,0.0,0.0,5.0462,1.9676,3.9804,0.0,4.5611,6.1956,4.5609,0.4043,6.9367,0.5318,2.0301,3.0183,0.1201,7.8857,0.0,0.0185,2.2481,0.0,4.9851,0.0,8.5154,0.0,3.0074,5.8587,0.0,3.9683,1.7229,2.1859,0.22,0.0,0.0,0.0,0.0,2.6399,0.0,0.0945,3.2691,2.0738,5.8164,0.0,3.0955,0.0,0.0,2.6434,2.0759,3.8027,1.9133,3.9253,3.8159,2.4766,1.7811,4.1414,2.7584,7.9655,2.0932,2.8713,2.3416,3.5264,4.2284,0.1774,0.0,0.0,2.0963,4.3602,0.0,0.0542,3.621,0.1827,0.0,1.6022,1.6162,2.4161,3.2796,3.626,1.333,1.7261,0.0,0.0,0.0,1.7798,1.0434,2.3798,0.0,0.0,1.4593,0.5798,0.0,1.3669,0.0,0.7399,0.0,0.0,0.0,4.4454,0.0,2.0787,0.0,0.0,0.0,0.0,0.2905,2.5734,0.0,0.0,0.4631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885208,7.7692,7.3578,2.2217,3.0031,2.8249,2.5477,2.4539,4.9844,2.2892,0.9863,11.4026,0.0,2.0189,0.0,6.5871,1.9877,1.0418,0.0,2.3878,1.9479,2.1439,6.7216,1.1745,0.0,1.0309,0.0,1.4822,4.6807,0.0,1.2185,0.0,1.8183,4.3631,3.0623,0.0,0.0,1.8401,0.0,0.0,6.5451,0.0,0.0,4.1087,0.0,5.122,0.5002,0.0,3.5342,0.0,0.2295,2.5802,1.7293,0.0,3.7125,0.3488,0.4616,0.0,0.0,0.0,0.0,0.7425,0.0,0.0,0.0,0.0,0.0,0.0,1.4934,0.0,0.0,1.1549,0.0,0.0,2.1684,1.5879,0.0,0.0,1.4261,0.0,0.0,2.2032,0.0,0.0,5.3358,0.0,0.0,0.0,1.2442,0.0,0.5726,3.5252,0.0,1.1991,0.0,1.4863,0.0,0.0,0.0,0.0,0.8805,0.5188,0.0,0.0,0.0,0.0,5.3924,0.0,0.0,0.9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9189,0.0,0.0,0.3432,0.0,0.0,0.0,0.0,0.0,0.0,1.7334,0.6154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1129,0.0,0.0,0.0,1.4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885209,9.2908,8.0792,1.1072,4.4002,5.2461,5.1809,4.846,5.2138,2.7815,3.6196,4.9142,1.5244,7.6725,1.1297,3.2747,2.9105,2.1512,1.1962,6.6525,4.4378,2.6981,6.755,2.0497,0.0,4.5412,0.5239,1.8556,5.62,1.106,6.7666,7.0989,4.4328,9.5244,3.9224,0.5304,3.8401,0.7463,4.5578,1.1528,5.3112,1.6616,0.1083,6.3786,0.0,6.3275,0.0,3.1004,5.9136,0.0,0.0433,2.8416,2.3219,0.0,4.3256,2.6636,0.0,0.0,0.0,4.9555,2.1054,1.6716,3.313,1.2323,0.6185,1.5856,0.0,0.9198,2.3178,0.0,1.5002,5.5308,0.0,0.0,1.4348,3.1915,0.1307,8.5119,1.2375,0.788,7.6819,1.3114,0.0,0.0,0.0,0.0,0.0,0.0,1.2606,0.0,1.9957,0.6672,5.2309,5.9809,0.0,1.392,2.6797,0.0,0.0,0.0,1.9124,4.9052,4.2359,1.5333,0.0,1.0293,6.3013,0.0,0.0,1.7457,1.9808,1.2051,3.6113,0.0,0.0,0.0,0.0,0.7409,0.0518,0.4452,0.0,0.0,0.0,0.3678,6.1719,0.0,2.2958,0.0,0.0,1.5086,0.0,0.6326,0.0,0.0,0.0,0.0,1.0961,0.5572,0.3083,1.7826,2.1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949,0.5993,0.0,0.0,0.0,0.0,1.1829,1.4664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6964,0.0,0.0,0.0,0.0,0.7322,0.0,0.0,0.0,0.0,0.0
SRR15885210,5.5804,4.9613,0.0,2.0142,0.0246,2.5521,2.8382,2.8185,2.7005,0.0,5.7669,0.0,5.2497,2.0104,1.7569,1.2664,3.0015,4.1866,7.1934,1.1768,0.0,1.1169,0.3299,0.0,0.0,0.0,1.166,0.0,0.0,2.5669,0.0,0.0,2.0907,0.0,0.0,0.0,2.1885,0.0,0.0146,5.1079,0.1427,0.94,1.2188,0.0,6.5862,0.0,0.0,2.145,0.0,0.0,0.0,0.0,0.0,0.1863,0.0,0.0,0.0,0.0,3.0692,0.0,0.0,0.0,0.0,0.0375,0.5405,0.0,0.0,1.4563,0.0,0.0,0.0,0.0,0.0,0.0,0.5725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1231,2.0437,0.0,0.412,0.0,0.0,0.0,0.0,0.0,0.0,1.1262,0.0079,0.0185,0.0,0.0,0.6889,0.0,0.0,0.0,0.0,0.0,0.0,1.3242,1.6423,0.0,0.0,0.4166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885211,8.0965,9.6029,2.3734,4.96,1.4385,1.7955,2.3844,2.4962,8.4048,0.1687,6.4151,0.0964,7.1791,4.4826,1.3312,6.927,0.8109,7.3482,7.801,6.3664,3.8383,6.8377,5.7928,0.0,0.8323,0.0,0.9856,5.3944,0.9399,2.1071,0.0,0.234,6.7444,0.0,0.8341,0.0,1.3323,1.2954,0.9435,4.3674,0.0,4.1524,1.1581,0.0,3.8698,0.0,0.0,5.4719,0.0,3.6209,0.3646,0.7147,0.0,0.0,5.4573,0.0,2.2646,0.0,2.6054,4.59,3.7477,0.3006,3.0963,0.0,1.2793,0.0985,4.0372,1.6922,0.0,0.0,2.5782,4.5243,2.8193,0.9192,4.1522,0.0,3.3765,5.3488,0.0,0.1009,0.7573,0.0,0.0,2.3473,0.0,0.0,0.0,0.6068,0.0,0.0,2.1001,0.0,3.3533,0.0,0.0,0.0,0.0,0.1434,1.0881,2.0605,3.1916,0.1081,4.5808,0.0,0.3424,1.5823,4.3298,0.0,0.2887,1.5243,0.9202,1.6059,3.2027,0.5186,0.0,2.8749,0.0,0.0,0.0,0.0,0.0,0.0687,0.4871,2.3154,0.0,0.0,0.0,1.146,3.0437,0.0,0.0,0.0,0.0,0.0,0.0,2.4631,2.0828,0.0,0.0,0.0,0.5565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885212,11.1862,9.8712,3.5952,8.5523,4.3252,3.2422,5.6883,5.256,6.0008,7.2681,4.499,7.8491,5.2501,1.7037,2.5384,2.9144,3.8266,6.0413,7.1572,4.4852,7.5665,7.7415,7.7205,0.0,2.945,2.8136,3.6476,6.4869,8.058,6.0165,0.1061,5.2607,4.4058,4.6096,2.781,0.0,5.0434,2.7373,3.3971,1.0709,2.3281,5.1481,1.1152,0.0,1.6684,0.8314,1.9232,6.7726,3.4705,6.3016,5.7238,0.1851,0.0,1.3015,5.2094,0.9238,4.3006,2.0526,1.9403,6.0716,5.7311,0.0,3.9014,5.5959,0.7304,0.8092,5.9643,5.5873,0.0,2.9603,1.8127,0.2324,1.354,2.8638,6.3202,0.0,0.5468,3.7969,0.0,3.1749,0.206,0.2309,1.5857,1.4707,0.3133,0.0,0.0,4.0131,0.0,0.0,3.2795,0.0,8.1185,0.0,3.0208,0.0,0.0,3.5412,0.6809,2.1157,3.6051,2.6042,5.8108,0.8073,1.379,5.66,1.1155,0.8453,3.0136,1.5747,2.2302,4.7343,3.7624,0.7394,0.0,0.0,0.0,5.2318,0.0,0.0,2.2652,2.4196,2.7992,0.0,0.0,0.0,0.0,4.4778,1.7722,1.8902,0.8893,0.0,0.6542,0.0,1.9032,0.7573,2.2594,0.0,2.379,1.2643,1.088,1.5707,0.0,0.0,0.0,0.0,0.0,0.0,0.5732,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,4.1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536,0.0,0.0,0.0,0.0,0.0
SRR15885213,10.2533,10.2736,5.0607,8.7649,9.6161,3.6183,7.4248,5.1342,7.0057,7.8379,7.7022,2.4263,6.2877,7.2087,4.1993,6.1273,3.3841,8.8508,7.9951,7.9524,8.4661,5.6514,8.0897,0.479,7.9862,3.6048,5.0713,7.8157,2.2155,6.7208,1.3324,0.6646,0.0,4.7955,8.1324,8.0743,4.217,7.1857,3.0109,2.9477,0.0,6.4123,2.2435,0.0,2.4211,1.9486,4.5914,5.2128,0.0,5.3483,0.956,7.2321,1.0165,2.3585,1.8237,7.3766,4.8979,0.0,0.0,5.9253,5.0529,1.1952,6.1312,8.7501,8.6512,5.8775,4.9462,5.8861,0.0,0.3331,0.0,0.4811,4.0562,1.4333,7.8943,6.4886,0.0,7.2114,0.0,0.0,0.0,4.0176,0.0,2.9639,5.1648,0.0,0.0,4.2712,0.0,1.5692,3.3581,0.0,4.7464,0.7427,2.4262,0.0,0.0,1.6028,5.5616,1.0744,0.3303,1.7973,0.0,1.2246,4.9015,3.3285,3.8393,0.0,4.7384,6.6763,1.4281,2.8358,1.2944,0.0,0.0,0.0,0.0,4.9217,0.0,0.8024,0.788,0.0,0.0,0.0,5.008,0.3853,1.5601,0.5024,1.0135,2.8412,0.0,0.0,3.9574,0.9744,2.4776,0.0,2.2406,0.0,0.0,0.9816,0.0,1.6678,0.0607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885214,7.4224,8.5138,8.0658,8.5408,7.7537,3.8791,7.601,3.8231,3.9164,6.8779,5.1696,0.9569,6.8093,6.0453,8.1036,8.3336,4.0577,5.9613,6.867,5.1101,9.5899,5.0096,3.8848,1.3331,4.7148,0.0,5.7753,4.7384,5.2541,6.6004,2.5838,1.3775,3.3239,3.6097,4.7254,4.6665,5.4984,6.6842,3.4359,2.373,3.7241,4.8195,1.3449,0.3788,7.848,0.137,5.3387,4.2127,0.0,3.1572,0.0,3.2297,2.0229,2.634,1.371,5.8085,1.3429,0.0,4.0743,1.1054,3.0165,4.2571,4.4702,3.106,3.4637,3.1561,5.6432,2.8752,0.0,0.7111,1.0239,5.5677,3.0058,0.0,4.1619,0.4168,2.8141,2.5581,1.9958,3.3627,0.0,2.0696,0.0,0.0,1.0827,0.0,0.0,3.6431,0.0,2.1638,1.3636,0.0,2.2431,2.7323,0.0,0.0,2.6633,1.0709,3.3834,2.4284,2.1373,1.4843,0.0,0.9299,0.0,0.0,4.3376,0.0,3.4612,0.0,0.0,5.6701,0.0,0.0,0.0,0.0,0.0,0.0,1.4207,0.0,0.0,0.0,0.9543,1.5812,2.2181,0.0,0.0,0.0,0.747,0.2098,0.3991,0.0,0.0,0.64,0.0,0.0,0.0,1.3448,1.3674,0.0,0.0,0.0,0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885215,8.1273,9.8945,8.4195,8.5723,10.8992,2.3489,9.6793,4.6249,5.5957,8.3778,9.436,5.7624,8.1796,6.3439,3.7801,9.093,3.0219,7.0942,9.0105,8.5529,8.468,5.3405,6.2789,0.0,2.709,0.6694,7.2592,6.9103,8.8441,7.4333,2.6886,0.0,0.8613,4.8619,6.0953,5.7698,2.1246,7.1878,2.5486,2.3025,0.0,7.4274,7.2178,5.2759,4.0299,1.8752,6.8703,7.3531,0.0,5.1448,1.6562,3.7395,3.4635,3.5897,1.2423,6.9684,4.5111,0.0,1.4756,6.177,1.5323,0.4779,6.6649,3.7381,6.43,5.5166,3.9192,3.1075,0.0,0.0,0.9062,1.7828,1.5038,0.0,5.4938,0.0,2.0061,7.2449,1.6296,2.4783,2.1297,7.4995,0.0,0.0,7.1951,0.0,0.0,5.2464,0.0,2.2401,2.0823,4.0084,4.1368,0.0,0.0,0.8755,0.3375,0.0,5.9021,1.5326,2.5196,3.0003,0.0,3.6253,1.2909,0.2143,0.5034,1.909,3.8022,1.9522,0.0,1.6103,1.5749,0.4692,0.0,0.0,3.2765,0.5963,0.0,1.3962,1.049,0.0,1.2634,0.0,5.7806,0.0,0.0,0.885,0.3412,0.0,0.0,1.4837,1.0386,0.0,0.0,2.5703,0.0,0.0,0.0,0.3837,0.0221,0.0,0.0,0.0,0.4469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0,0.0,2.8986,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1.9644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885216,5.7091,9.2127,1.2552,2.686,2.016,1.3721,1.3722,4.0435,0.0,4.4195,6.9006,0.0,7.0686,0.2506,5.9082,8.0838,2.7888,6.6785,7.3604,7.0266,1.2034,4.8472,0.6858,0.0,0.8823,0.0,5.1702,0.0,0.0,3.776,0.0,0.0,7.658,0.0,0.7037,2.3231,3.1051,0.213,0.0,2.0537,1.0566,0.534,0.0,0.0,0.4975,0.1746,0.0,4.55,0.0,0.0,0.0,0.7879,0.0,0.0,3.1096,0.0,0.0,0.0039,3.5071,0.0,2.8071,0.0,3.2043,0.0,1.8914,0.0,4.4113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7669,0.0,5.3638,4.1735,0.0,2.719,0.0,1.6741,0.0,0.0,0.0,0.0,0.0,1.543,0.0,0.0,0.3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1468,1.1134,3.2406,0.1142,0.3689,0.0,0.0,0.0,0.0,0.0,4.6348,0.0,1.4278,2.7062,0.6933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1664,0.0,0.0,0.0,1.1746,0.0,0.0,3.1971,0.0,0.0,0.0,0.0,2.401,0.0,0.0,0.0,0.0,1.0695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885217,7.9484,8.85,1.719,7.9899,6.0218,4.6781,7.4066,2.3234,9.1033,7.9642,9.3402,1.3413,8.7797,6.0314,3.8754,8.4874,4.1333,6.6172,9.2189,6.5344,9.9044,5.8156,5.3934,0.5982,2.1287,0.0,4.267,3.4219,5.7114,5.4472,4.2205,2.8917,2.9019,4.2454,2.8359,5.3873,1.2633,8.6824,2.1581,3.647,1.7184,6.3326,4.4124,6.7369,3.8476,1.3198,7.0402,6.7564,0.0,2.4483,0.4348,3.0936,0.0,3.982,4.5543,0.0,4.1385,0.0,1.5072,1.3326,2.994,2.579,6.5004,1.3038,3.5213,4.3753,5.4437,2.8691,0.0,0.0,2.9479,4.6509,0.4415,0.0,5.4776,0.4629,7.5688,4.8224,0.0,6.9019,2.1996,5.983,0.0,0.0,0.0,0.0,0.0,4.3385,0.0,0.0,1.4861,0.0,2.6615,0.0,0.5345,1.3861,0.0,2.1407,6.1087,1.0129,4.673,0.0,0.2057,0.5444,0.8421,0.0,2.2539,7.6865,5.4822,0.0,0.0,2.8722,1.6059,0.0,0.0,0.0,0.0,0.0,5.7574,1.7613,0.0,0.0,1.5772,3.6251,4.6475,0.2851,0.0,0.4661,2.6541,0.5643,0.0,0.0,2.0124,0.0,0.0,0.9755,0.0,1.913,3.1454,0.0,0.0,0.0,0.0,0.0,0.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,1.5172,0.0,0.0,0.0,0.0,2.4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885218,9.7855,9.6621,9.7514,8.5532,4.8386,5.4353,4.4149,9.7183,0.0796,8.1163,8.9401,3.0122,7.8307,3.6551,8.7114,9.1853,4.3516,7.0477,9.0786,7.3558,8.7558,7.0453,6.7785,0.0,5.7281,1.2199,9.8235,4.9185,4.226,7.1229,0.2941,3.6639,4.5902,2.9526,7.1109,4.0074,2.4085,5.334,2.9934,2.6125,1.841,5.9327,1.9583,0.0,3.5762,1.2641,3.8677,5.0885,0.3573,4.9965,0.0,4.1286,3.0288,2.8496,3.408,2.3995,6.8117,4.0973,2.0815,6.1287,3.2695,0.0,4.9527,3.154,5.5196,5.6572,4.7017,3.431,0.0,0.0,0.8837,6.0737,2.0783,2.9301,5.3799,5.6732,2.6238,5.9067,0.0,4.6198,0.0,2.7032,0.0,1.9505,0.198,1.0147,1.7582,5.8724,0.0,1.5123,3.8412,0.0,3.8486,0.0,0.0,0.0,1.513,0.4639,2.7274,1.7894,3.8714,1.5347,0.0,1.5631,5.0873,3.3966,4.9925,0.7692,4.6309,0.5406,2.2056,4.1574,1.1,0.193,0.0,0.1673,0.0,3.9567,0.0,3.3562,1.8192,0.0,0.0,2.5078,1.9237,0.0,0.0,0.0,0.0701,1.0241,0.7145,0.0,0.9927,1.0675,2.1737,2.6788,2.9296,0.0,2.0195,0.0,3.2215,0.2284,0.3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3786,0.0,0.0,0.0,0.0,0.0,0.1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885219,9.2958,10.4499,3.0445,7.8909,3.9464,1.4946,0.4007,5.3612,0.1944,0.1141,4.3577,0.0,4.5077,1.9771,2.6946,1.8862,0.7316,3.0014,7.7054,6.0718,1.2354,5.2476,0.9448,0.0,0.0,0.5004,0.93,3.9758,4.9539,5.4651,4.4729,1.5173,6.6394,1.5981,4.8997,0.6418,4.6351,1.3008,0.0,0.4815,0.0,0.0,6.6807,0.0,1.1572,0.0,2.471,5.8101,0.0,5.7177,4.1214,1.1305,0.0,0.3655,5.9323,0.0,0.0,0.0,1.7619,0.0,6.1675,0.0,0.359,0.3489,2.9361,0.0,3.1057,1.9883,0.0,0.0,0.0,0.0,0.0056,0.8336,2.9805,0.2872,0.4998,1.7263,0.0,0.0,1.7259,0.0,0.0,0.0,0.0,0.0,0.0,0.8118,0.0,2.8423,0.0,0.0,3.8988,0.0,0.0,0.0,0.0,0.0,1.1593,1.1322,1.6957,0.0,1.3901,0.0,0.0,5.5934,0.0,0.0,0.9345,3.3052,2.6628,1.2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3712,1.2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2449,0.9542,0.9054,0.4956,0.0,0.0,0.0,0.0,0.0,0.042,0.8311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885220,9.1944,6.9455,4.6906,4.3015,2.158,3.5189,1.0486,5.4593,4.1148,4.1965,4.7537,0.4422,3.2322,0.3959,4.0468,2.922,3.5719,4.888,6.22,3.171,4.1577,7.2154,1.6401,0.0,1.8452,0.0,1.4774,2.1452,1.7438,5.3092,1.0807,0.9237,4.3146,2.9388,0.9282,0.0,6.1437,3.9537,0.0,3.577,0.0,2.4351,8.7255,0.0535,7.6915,0.0,0.2502,2.9072,0.4569,1.6541,2.0769,0.1397,0.0,1.2298,2.3423,0.0,0.0,0.0,3.1999,0.0,1.4862,0.0,0.4421,3.0061,0.0,0.0,0.9105,3.8594,0.0,0.808,0.0,0.0,0.0,1.9362,2.317,0.663,2.242,1.8208,0.0,0.1915,2.7047,0.0,0.0,0.0,0.0,0.0,0.0,1.3505,2.6516,0.8806,2.134,3.561,4.01,0.0,2.3047,0.0,0.0,0.0,0.6254,0.0,2.059,1.5362,0.0,1.182,0.5765,2.2854,0.0,0.1113,0.4798,0.0,0.0034,3.0184,0.5059,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5866,0.0,0.0,1.2224,0.0,0.4774,0.0,0.0,0.0,0.0,0.6571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885221,7.2118,10.2749,6.749,7.1374,2.4902,3.4047,5.3111,5.2118,5.9227,5.4483,4.1501,0.0,7.179,6.7969,4.0737,9.0333,1.1634,6.5355,7.0743,5.6842,3.4274,8.1852,5.0299,0.0,2.4789,0.0,7.4109,5.2578,1.5059,5.856,1.8928,4.7267,7.3721,1.4423,1.6482,0.0,5.5956,1.6177,0.7138,3.3749,4.114,0.7264,1.0042,0.0,2.3146,0.7971,0.5938,5.373,0.0,2.6229,3.9735,1.1975,1.1958,0.6386,4.2359,0.0,1.1363,6.9453,6.6134,3.5414,3.7473,1.8741,3.7535,1.1387,4.3028,0.0,6.2375,3.0327,0.1191,0.0,5.2669,0.0,4.4917,3.1737,2.1099,0.0,4.8703,2.6692,0.3025,1.9244,0.195,2.6848,0.0,0.0909,0.0,0.0,0.0,2.5415,0.0,2.3161,1.9615,0.0,5.8909,0.0,0.0,1.7617,0.0,0.0,1.2774,1.2679,3.8421,5.038,2.2299,0.0,1.0389,4.6056,2.095,0.0,1.2285,4.9333,1.6316,1.9002,2.1323,0.4138,0.0,1.7908,0.0,0.0,0.0,0.6346,0.0,0.0427,1.819,2.982,0.0,1.6006,0.0,2.6886,0.932,0.0,2.8673,0.0,0.0,0.0,1.2044,0.0,2.0066,0.0,0.0,0.0,1.2602,0.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885222,5.4647,8.3247,1.2147,2.5383,1.1408,1.1218,3.8371,4.4483,0.0,1.6451,2.7909,0.0,4.7533,1.7667,3.7516,5.3853,1.8127,6.4549,6.3329,3.538,2.3051,3.6946,2.7367,0.0,0.0,0.0,2.4594,1.6086,0.0,2.8731,0.0,0.0,5.3358,0.6399,1.8566,0.0,1.1515,0.0,0.9491,0.3818,0.0,1.534,0.0,0.0,4.3516,0.5345,0.0,2.0353,0.0,0.0,0.0,0.1945,1.6868,0.314,3.1867,3.4401,0.0,0.0,4.6839,0.0,1.4971,0.0,0.1524,0.0,0.0,0.0,3.1414,0.6456,0.0,0.0,0.0,3.8249,0.0,0.0,1.8206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0958,0.0,0.7765,0.9672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311,0.348,2.0549,0.0,0.0,0.0,0.0,0.0,0.0,0.6467,0.0,0.0,1.6751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.7641,0.0,1.1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885223,9.7109,10.1354,0.0,5.1244,5.2654,4.1742,6.1856,3.6023,7.762,5.3707,5.8984,0.0,7.9889,5.4081,4.1365,7.241,4.743,4.2737,6.7715,5.5646,6.5476,7.5763,7.0134,0.0,3.7319,0.0,2.6831,5.4406,2.6149,7.4965,2.5551,4.9296,4.8281,1.726,1.4803,0.1751,7.9245,4.5144,0.8542,3.2786,2.9461,1.4128,4.8727,1.5436,9.3835,0.3371,6.2995,6.4587,0.0,4.83,1.4388,1.0594,0.0,1.2829,4.7041,6.1361,2.939,0.0,5.549,1.8842,1.4249,0.6868,7.1733,3.3337,5.0845,2.2611,5.6707,8.6061,0.0,0.0,4.0585,0.0,5.5859,2.9785,4.3224,0.5058,4.2574,2.208,0.0,1.7528,4.9854,3.4531,0.0,0.5669,0.5399,0.0,0.0,1.5627,0.0,1.774,1.4733,0.0,5.9358,0.0,0.0,0.0,1.6832,0.7427,3.3185,3.2261,2.8377,1.8237,0.0,0.0,1.9354,0.5498,1.5704,0.0,1.1744,5.5833,0.0,3.5514,1.1896,0.0721,0.0,0.0,0.0,0.4118,0.0,0.0,0.0,0.0,2.1788,0.0,1.4382,1.1354,0.0,0.9206,2.9734,1.261,0.0807,0.0,0.0,0.0,0.0,0.0,1.6245,0.0,2.1499,0.0,0.7696,0.8093,0.0,0.0,0.0,0.0,1.2342,0.0,0.0,0.0,0.0,0.0,0.0,0.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
