,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
SRR15885244,2655.829,2364.0403,2033.3813,2425.3904,1894.3986,1085.3083,1326.2231,660.4612,1589.0104,1573.7826,1079.0083,566.0282,643.5822,577.2486,1096.035,813.216,311.1848,881.0546,1208.2906,562.3628,1492.887,1087.2433,1576.4319,198.375,848.5378,271.3644,164.0532,624.5117,344.8666,527.8955,380.9389,152.9509,0.0,217.3908,196.9665,366.3354,285.7042,434.0464,261.2427,924.3984,96.4178,436.684,171.253,170.8639,399.129,244.8167,148.87,267.5271,7.4024,123.4443,53.1881,166.9276,115.2183,141.8002,46.0338,84.5192,84.4284,156.3356,72.8887,195.8732,89.2492,262.7449,179.5642,114.3625,118.951,133.028,117.099,109.0839,0.0,44.6397,1307.2966,170.1332,77.6165,0.0,115.0521,19.9068,63.7585,175.0209,36.596,66.3222,84.36,53.3529,98.8391,20.8561,84.919,117.5987,69.2049,63.9066,0.0,103.9801,145.0081,234.7563,44.8595,51.4028,27.629,17.4364,44.3173,37.2793,27.6106,0.0,11.3833,0.0,0.0,38.9272,63.2734,31.7307,33.614,0.0,34.317,1.6822,0.0,22.1881,22.503,13.6442,17.0184,20.4405,0.0,112.3752,39.5104,2.5908,14.6876,11.6946,4.7788,12.6192,13.8777,13.9803,1.7408,14.6445,0.0,14.3592,4.7631,13.7624,8.7059,8.9166,5.3549,2.4367,3.4272,0.0,17.5136,5.7509,1.0343,1.4108,0.0,0.3379,2.2775,0.0,9.8715,7.6979,0.0,0.6521,3.8779,1.9035,0.0,4.6927,0.0,7.944,0.8138,0.0,4.2945,0.2423,0.0,0.0,1.7933,5.8918,0.0,13.2462,1.6051,0.1457,0.0,0.4013,0.825,332.8781,0.7998,15.9212,0.4878
SRR15885245,2027.1783,1748.361,1509.6887,1819.2898,1400.9106,732.8689,994.459,433.1782,1205.7903,1167.7673,767.7041,399.4818,423.7585,411.0067,844.657,581.9782,194.1151,646.9574,908.9686,371.629,1112.0516,826.3454,1218.5952,138.0232,650.5986,187.1172,72.9347,544.6271,229.0807,375.6789,271.0347,138.0257,0.0,149.484,110.6365,247.904,213.3267,309.8704,170.668,730.7208,37.5823,308.6673,115.9119,152.1213,312.1549,185.55,80.1461,177.8506,2.1517,106.7494,64.5804,113.8078,78.8215,146.071,61.0705,40.8438,77.1031,117.1297,39.7431,172.6683,95.9519,242.4784,142.5469,54.4694,85.8521,106.9092,75.6862,89.5286,0.0,106.7687,777.6168,179.3961,54.759,0.0,59.8252,7.2041,46.196,110.5354,22.4309,33.2465,46.2002,16.4495,76.9784,32.6152,49.7653,197.7799,12.3755,21.6655,0.0,68.4646,117.2199,226.4292,44.5441,13.5841,12.6965,3.21,0.6313,28.9118,14.064,27.8144,6.7503,0.0,21.1594,42.2182,46.9466,71.6344,23.3272,0.0,19.219,13.8711,0.0,16.5839,11.8754,8.0674,15.0048,6.487,0.0,109.6884,30.2932,0.0,9.877,13.4494,0.0,7.3541,7.1571,12.9318,3.6771,6.261,0.374,3.5458,3.9157,16.4684,0.0,10.531,4.6011,0.1104,3.2114,0.0,13.5624,2.0126,1.101,1.9375,0.0,0.0,1.9885,0.0,7.7375,8.5114,0.0,0.0,1.6966,1.2935,0.0,6.5804,0.0,13.4925,0.0,0.0,4.6353,0.0,0.0,0.0,1.6821,10.1963,0.0,6.8224,2.31,0.0,0.0,0.6105,0.3097,301.8108,0.0,9.9178,0.0595
SRR15885246,2185.5752,1914.4576,1662.2708,1991.3912,1549.4332,822.3018,1100.1086,505.5632,1309.5477,1293.4567,866.0016,457.9154,496.6218,474.6684,902.8948,660.975,243.5423,725.2618,990.0951,437.7012,1230.756,885.994,1312.822,166.4395,722.1674,225.1667,114.6652,554.3705,278.7736,433.8306,306.2855,129.53,0.0,175.2929,151.3317,296.8844,249.172,361.1674,218.1807,798.7672,67.2573,359.1911,147.4077,167.8371,356.8513,202.3687,117.0651,216.3992,0.0,110.1209,48.614,146.3022,79.2706,120.117,45.2916,66.5999,75.1059,117.7421,60.0168,177.7053,81.5365,229.2012,154.9428,93.19,94.7772,115.3536,92.8267,95.9873,0.0,73.5846,929.4787,154.109,68.3345,0.0,91.1118,14.3401,51.2697,142.6993,31.9658,51.0711,82.4338,41.7713,90.4413,19.6533,75.1268,117.2702,56.4845,48.5243,0.0,101.349,125.2249,207.8474,43.3224,51.042,31.5348,14.4154,36.7156,43.6911,24.5481,1.5374,10.3226,0.0,0.0,39.0741,56.5788,37.1203,29.7621,0.0,28.8238,4.4219,0.0,21.0046,21.4439,18.925,21.7829,23.073,0.0,107.2737,39.1845,0.0,14.3311,12.7675,4.0605,12.3242,12.3922,13.0642,4.0355,13.1372,1.7577,13.5052,4.5553,16.5657,9.2129,11.4831,6.2248,3.6369,4.3725,0.0,19.7681,3.0978,1.7225,1.5995,0.0,1.5895,3.4023,0.0,8.7735,8.6792,0.0,0.4432,1.6127,2.2608,0.0,5.7402,0.0,11.2666,0.5121,0.0,4.8299,0.0,0.0,0.0,2.4839,8.148,0.0,14.8898,2.5027,0.608,0.0,0.9365,0.7068,318.6478,0.3148,23.8973,0.0
SRR15885247,1323.4181,1107.1782,892.2778,1119.1848,826.3296,380.0108,595.7928,207.4751,748.6244,688.1899,450.4724,182.521,209.1731,224.2945,547.1726,320.5108,92.6376,355.8541,577.9172,189.2874,650.0552,525.8021,799.8583,49.643,389.6764,48.1295,0.0,433.41,73.6253,178.4865,120.1998,51.1851,0.0,32.6656,41.4088,87.1321,135.2984,134.7616,35.29,481.5888,0.0,123.6298,66.9048,87.5206,201.5388,98.0533,0.0,69.2132,0.0,67.222,23.6124,46.073,12.5915,130.7748,87.9472,0.0,62.0174,28.4377,0.0,127.7022,101.9277,164.9214,72.8264,0.0,39.329,47.3155,26.7545,44.2776,0.0,95.6803,226.8251,175.473,19.3476,0.0,0.0,0.0,16.2616,14.3283,21.7634,0.0,6.7177,0.0,0.5809,61.3615,0.0,246.8039,0.0,0.0,0.0,41.153,59.405,164.8975,43.0522,0.0,0.0,0.0,0.0,0.0,0.0,70.0741,0.201,0.0,32.2023,29.536,18.6886,99.5265,0.8962,0.0,0.0,26.9627,0.0,11.1664,0.0,0.0,1.6415,0.0,0.0,78.8664,29.0419,0.0,0.0,3.5964,0.0,0.0,0.0,17.7089,4.1192,0.0,0.8346,0.0,1.1413,8.7967,0.0,7.2235,0.0,0.0,1.8785,0.0,3.1987,5.3816,0.7389,2.3044,0.0,0.0,0.6346,0.0,5.118,5.6845,2.6574,0.0,0.9925,0.0,0.0,3.2126,0.0,7.0618,0.0,0.0,2.4059,0.0,0.0,19.1161,2.161,5.4983,2.3669,0.4364,1.9013,1.6251,0.0,3.0118,0.2646,285.0311,0.0,10.6093,0.3546
SRR15885248,809.5359,1103.6987,603.6524,664.0646,569.366,1603.2523,95.5552,738.3326,386.1232,345.1986,503.549,155.1725,608.3296,33.6631,384.3193,227.3186,113.8541,132.4497,391.3031,458.3482,270.4562,568.1472,217.3863,0.0,0.0,52.7412,274.5425,0.0,65.4635,61.1899,39.1358,60.6937,0.0,57.8282,69.9112,36.2362,0.0,0.0,30.5006,0.0,39.1193,90.9825,0.0,0.0,0.0,108.8058,27.6705,110.761,0.0,0.0,26.471,0.0,48.583,270.4496,9.8933,29.9169,50.7715,0.0,32.8047,0.0,26.9255,0.0,0.0,14.3959,13.7834,0.0,56.3854,17.4948,26.2703,0.0,2810.2942,0.0,0.0,0.0,24.098,9.557,38.0832,31.6332,0.0,40.137,0.0,6.9248,0.0,68.6763,0.0,0.0,9.7081,5.8817,0.0,0.0,0.0,0.0,34.9067,0.0,0.0,6.6018,1.2394,0.0,5.3948,12.3626,4.488,0.0,0.0,0.0,0.0,0.0,27.7411,0.0,7.7434,3.4927,0.0,0.0,6.7169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5824,0.0,0.2936,0.0,5.47,0.0,0.7604,0.0,0.0,0.013,7.8041,0.0,0.0,0.0,1.4896,0.0,4.2603,0.0,0.0,9.0395,3.5787,0.0,0.0,0.0,0.0,3.6134,0.0,0.0,0.0,0.0,12.9385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4131,0.0,0.0,0.0,0.0,0.0,0.0,1.261,0.0,0.0,0.0,0.0,0.0,0.0,1.284
SRR15885249,3672.288,3283.1138,2717.3066,3271.5574,2532.696,1650.8328,1717.8268,926.4659,2193.7812,2075.991,1456.0148,709.0093,878.478,713.4261,1539.7723,1051.0128,383.5279,1125.3326,1650.588,758.8212,1960.572,1544.5458,2138.2837,172.0838,1050.8284,338.2076,190.6999,801.713,398.0174,649.4038,448.3624,328.9484,0.0,260.1957,227.3856,414.7712,313.72,515.6316,306.3571,1125.5084,86.0302,553.1446,197.5994,231.61,424.3145,328.4386,138.9111,353.4354,0.0,201.2378,186.3714,142.3896,104.7453,357.834,131.9173,61.9748,155.2882,139.2254,102.526,251.1183,177.8597,232.829,173.375,101.2935,133.9066,131.6899,134.7234,176.15,0.0,110.3493,2009.9242,215.8842,83.9064,0.0,113.2748,1.5997,89.4869,195.9219,0.0,86.8103,75.0917,27.1517,170.0068,63.1918,59.7016,121.9428,28.1016,44.021,0.0,46.8687,163.032,191.4212,85.5936,0.0,33.9439,0.0,0.0,52.9481,27.7054,84.0044,17.23,0.0,58.3252,77.5725,59.4142,126.0502,36.2317,0.0,29.8338,23.8184,0.0,34.1091,20.8494,17.4106,4.4871,0.0,0.0,140.3577,9.308,0.0,11.6785,17.6021,0.0,5.8547,10.5522,17.673,4.6018,17.2001,6.6923,12.9594,5.2675,10.4994,0.0,9.7705,4.5764,1.7192,6.3325,0.0,19.0227,13.6924,5.1099,4.4915,0.0,0.0,4.5306,0.0,10.8535,10.2857,0.0,0.0,2.1993,2.5433,0.0042,0.0,0.0,16.4156,0.7165,0.0,2.3778,0.0,0.0,0.0,2.7542,7.834,0.0,0.0,1.8714,0.0,0.0,2.9083,0.0,309.6055,0.0,0.0,0.0
SRR15885250,1051.8741,893.8093,893.2314,991.2147,757.2714,219.1646,579.0969,197.9247,642.1422,650.135,393.2847,287.533,206.2434,209.1569,406.0056,323.03,87.4936,386.3245,469.3109,162.747,627.2589,385.5316,635.3908,246.6033,367.2245,21.4056,10.6935,414.3366,132.8502,203.6558,349.9266,55.6944,0.0,151.2895,35.8152,176.3954,109.2466,167.2752,0.0,467.4328,79.2946,118.1446,0.0,0.0,164.5244,72.7124,32.7169,0.0,230.4954,0.0,16.964,58.1479,479.2382,0.0,0.0,12.4771,0.0,544.6356,0.0,60.4881,0.0,842.7783,229.52,0.0,111.7718,167.2588,25.7322,0.0,0.0,190.8893,148.2795,385.1828,3.1241,0.0,0.0,54.4776,45.1676,11.8792,296.7763,0.0,0.0,0.0,0.0,0.0,15.5764,1081.1124,0.0,0.0,0.0,0.0,147.0755,887.043,0.0,0.0,0.0,43.8417,0.0,0.0,0.0,0.0,8.7187,0.0,32.2351,0.0,7.4906,20.0791,24.6007,0.0,10.2072,9.7187,0.0,0.0,0.0,0.0,18.3783,0.0,0.0,61.1471,32.9142,29.4799,2.4762,16.7506,0.0,26.0749,4.2688,6.6033,0.0,0.0,0.0,0.0,6.1534,9.0922,0.0,10.7356,4.9138,0.0,1.8727,19.7739,0.0,0.0,0.0,0.0,0.0,9.7415,0.9137,0.0,3.6351,11.4075,0.0,0.0,1.4108,0.0,0.0,0.0,0.0,0.6518,0.0,239.2726,2.8919,0.0,0.0,0.0,0.0,6.7459,0.0,20.2601,2.9272,0.0,0.0,0.0,0.2926,313.1739,0.0,0.0,0.0
SRR15885251,1663.4674,1455.1012,1309.7599,1551.1904,1214.3641,549.2158,886.8074,379.8777,1033.4752,1025.367,676.0758,377.7527,377.917,388.2434,670.634,529.9691,201.7816,586.78,756.2288,337.1746,981.0989,646.5744,1015.3723,174.2037,604.9234,187.4367,89.0278,459.8854,233.5118,354.854,275.5822,143.654,0.0,159.395,129.1591,250.3948,224.7834,303.97,170.9494,684.0626,71.8408,293.7888,113.4236,144.7384,321.0745,146.4954,104.3929,173.6024,49.3664,75.6901,75.6883,136.2779,125.3294,66.7177,15.6405,58.7271,38.1258,165.9339,55.4137,136.4922,34.5975,298.2727,155.5344,72.9908,78.6005,117.257,72.2,71.0045,0.0,146.3806,579.3943,151.5935,60.4107,1.6562,83.5172,17.6451,50.4802,118.404,82.4827,58.2995,42.8869,39.2505,86.5216,0.0,76.8375,206.9054,40.8468,49.2824,0.0,84.003,115.6636,288.42,24.6642,43.3006,11.2935,31.9033,29.8692,21.1925,21.9766,0.0,11.62,0.0,11.8261,21.7331,44.5157,17.6209,32.0128,0.0,28.8383,0.0,0.0,14.8852,21.3167,0.0,29.0214,24.2416,0.0,91.1361,28.1135,3.2111,14.7287,15.438,0.0,20.9129,13.2619,9.3239,2.6268,2.5994,0.0,8.9411,5.7784,18.0001,3.3784,11.6539,5.9471,3.0708,3.5715,11.6602,12.6499,0.0,0.4186,0.0,0.0,6.9403,3.468,0.0,7.8482,9.6527,0.0,1.2318,0.5677,0.6029,0.0,0.1953,0.0,7.6284,0.0,0.0,3.7246,0.0,0.0,0.0,1.7458,6.6991,0.0,22.0157,2.4753,0.0,0.0,0.0,0.0,320.1531,0.0142,7.5872,0.0
SRR15885252,2685.5547,2349.922,1977.191,2388.434,1840.2347,1087.2993,1275.672,614.6496,1563.3158,1520.4171,1030.5261,516.247,596.3996,530.9182,1127.8555,763.3075,266.4862,832.4052,1207.9462,517.9554,1438.957,1119.7908,1588.2012,151.3733,801.0546,229.2228,121.4534,655.1963,296.1357,482.4874,334.9425,127.54,0.0,178.2582,155.1891,317.0464,250.9222,386.7041,220.0039,879.8865,56.092,391.7076,153.1564,154.5535,358.6971,248.8296,106.4337,232.258,0.0,134.6725,35.848,131.1454,67.4765,193.2709,85.407,56.999,109.3541,104.7785,45.5805,210.413,132.1437,212.414,151.536,78.8812,112.5975,109.8974,102.5531,110.163,0.0,22.4408,1250.0312,195.3405,61.8308,0.0,77.3029,12.6656,52.3524,141.5024,0.0,32.9105,72.9853,25.4176,68.5049,47.9106,52.6365,146.1846,26.9349,31.0157,0.0,84.4151,133.5733,185.7709,56.7868,15.5266,14.8628,0.0,4.6285,29.3425,16.9958,30.2818,8.7909,0.0,0.0,52.4769,57.7736,78.6559,22.6173,0.0,19.7219,17.1151,0.0,22.2189,8.9196,14.0814,9.3727,4.9818,0.0,117.5395,42.7621,0.0,8.0369,9.578,2.351,1.2036,7.5997,16.0606,3.2258,14.5394,1.4136,7.9755,3.8728,12.1573,0.0,8.9246,2.6504,0.0,4.1824,0.0,15.2997,9.2434,2.0868,3.8973,0.0,0.0,2.3502,0.0,8.9728,7.3326,0.0,0.0,1.8897,1.7827,0.0,8.2845,0.0,12.5308,0.3038,0.0,3.1381,0.0,0.0,0.0,2.4332,8.5731,0.0,0.7285,1.9592,1.9894,0.0,2.333,0.4388,308.1986,0.0811,17.8871,0.1835
SRR15885253,1328.9047,1138.2036,1039.8412,1231.6332,954.6402,364.6607,712.633,266.9389,812.1762,812.0484,519.5744,296.743,273.3168,304.2894,532.158,413.041,149.1453,466.036,600.4942,244.4211,778.3776,505.7806,820.2015,159.7047,491.5086,123.6343,52.8065,417.7369,176.6745,275.379,236.2443,77.9164,0.0,121.4333,91.6269,196.822,185.3093,235.3423,105.1072,575.8149,57.2833,213.4209,76.4418,88.9028,271.3409,112.8423,73.415,112.8558,59.1246,46.6332,29.6348,111.8156,139.9899,27.4601,10.4506,41.987,22.5877,180.6787,21.4367,116.8901,23.5342,334.4145,146.0313,36.6057,71.8279,106.904,53.064,41.3458,0.0,125.6622,314.6058,175.9313,42.5939,21.2885,52.6136,20.2327,37.1483,79.1353,107.9696,29.2569,1.703,21.6937,31.6028,0.5908,56.6325,314.4843,2.929,30.0214,0.0,69.6829,103.745,335.3276,13.2837,13.5487,0.0,23.572,0.0,0.0,9.998,0.0,8.1327,0.0,4.0263,11.7317,35.9521,18.411,22.6095,0.0,18.1403,1.6276,0.0,7.8426,7.5085,0.0,25.1664,14.7883,0.0,79.4977,35.9613,7.6369,8.9134,11.7615,0.0,16.8349,8.409,9.7647,0.9622,0.0,0.0,0.0866,4.7204,15.8827,0.0,10.2962,3.3237,0.0,2.441,10.5287,2.797,0.0,0.0,0.0,0.0,2.8305,2.5122,0.0,6.6811,8.3516,0.0,0.0,0.4253,0.2534,0.0,2.8865,0.0,5.6936,0.0,0.0,2.6893,0.0,0.0,0.0,1.4101,6.3936,0.0,22.0575,2.5007,0.0,0.0,0.0,0.0,313.4108,0.0,0.0,0.0
SRR15885254,3519.9,3173.729,2710.321,3216.3215,2520.977,1554.7474,1737.5793,930.3618,2099.8342,2083.273,1454.8193,766.3602,899.0577,758.466,1457.7332,1086.3379,424.965,1164.0841,1606.8533,777.3738,1971.2458,1460.6797,2063.1406,261.9794,1080.2828,357.8885,242.9054,762.4832,465.754,699.2669,522.0152,205.0922,0.0,300.3968,271.0451,491.716,348.0206,568.575,338.3374,1152.1725,143.9627,580.5094,208.5404,176.7244,474.0182,326.212,205.1699,355.8705,22.4688,152.0947,69.5151,202.9996,191.6595,188.2314,51.416,115.8424,107.105,240.229,95.5453,233.6152,103.2765,346.3363,226.1102,150.7659,163.7184,168.1931,156.6104,138.448,0.0,5.7846,1973.048,210.7767,94.3668,0.0,157.7468,35.3855,86.2016,234.2085,47.8349,93.9021,83.8231,75.2594,117.5884,17.4416,106.6283,160.2688,88.6512,91.9616,0.0,105.7833,187.6355,309.2611,50.2235,54.6317,17.8758,27.4124,57.3141,27.7657,38.132,0.0,18.5694,0.0,0.0,46.6832,76.3904,24.157,46.7623,0.0,48.2006,0.597,0.0,29.8604,29.8446,4.829,19.2457,20.7973,0.0,125.6922,44.0037,4.942,20.2064,14.4081,6.1596,16.859,21.0682,14.5397,0.7923,16.7425,0.0,20.5023,7.1473,10.8917,9.2273,10.2658,8.1932,4.5776,5.7831,0.0,17.0416,5.0707,2.2909,2.658,0.0,1.8114,3.514,0.0,11.3822,9.6436,0.0,2.4274,3.7645,2.6807,0.3965,1.1386,0.0,7.2804,2.0104,0.0,4.3254,0.3938,0.0,0.0,2.0291,4.3979,0.0,9.5763,1.6262,0.0,0.0,0.2142,0.719,347.4626,0.7086,2.5749,0.0
SRR15885255,2237.479,1982.7332,1726.975,2057.137,1608.7716,857.274,1142.9879,543.335,1347.3683,1344.1128,912.6788,486.6278,535.0714,502.7346,915.5328,696.7382,271.4328,758.5211,1019.3345,471.5892,1277.4708,900.5007,1340.5166,189.9213,747.2184,232.6775,139.1873,553.3498,301.2779,457.6577,334.0614,122.6606,0.0,188.2161,174.5041,320.8533,265.032,380.7815,226.6417,824.7028,91.4359,374.8378,154.1161,153.619,372.844,203.9892,135.2224,228.153,16.6169,100.1849,38.7934,160.5481,108.2222,95.1782,30.407,79.1251,64.734,147.8068,64.6784,171.0928,63.0787,261.6453,166.7566,104.4756,102.5374,122.1182,100.3832,89.44,0.0,59.3221,998.774,154.7431,70.8763,0.0,104.6158,21.5726,54.7517,153.0762,58.4407,59.3494,79.0155,52.7132,82.2862,9.6383,85.1154,130.4848,67.0343,62.1787,0.0,109.8011,130.3328,241.0758,34.8817,57.5907,22.0869,21.9593,45.2972,29.6156,26.1754,0.0,11.8566,0.0,0.0,29.4225,57.9319,14.1551,31.0561,0.0,31.4648,0.0,0.0,19.4768,20.8176,10.1101,23.2909,27.5915,0.0,99.0604,42.9804,2.4459,13.7828,10.6454,4.8269,15.1293,13.698,12.8837,2.0584,12.6515,0.0,14.8194,4.8148,14.7356,11.6025,10.072,4.7547,2.9837,4.112,0.0,16.5305,2.1573,0.9369,0.4488,0.0,1.1477,3.4808,0.0,9.5462,7.8795,0.0,1.4618,1.9166,1.7108,0.0,3.6865,0.0,6.7899,0.6788,0.0,3.3359,0.0,0.0,0.0,2.5763,5.3963,0.0,20.0945,2.0459,0.0,0.0,1.1676,0.5457,332.8698,0.5346,20.8113,0.0
SRR15885256,2804.1533,2507.4712,2156.9316,2563.1619,2003.1586,1168.4652,1396.8981,710.892,1679.145,1661.8601,1145.6604,604.9895,690.7813,605.2928,1155.9363,860.5837,329.9614,930.4422,1276.452,600.0699,1575.4447,1150.1523,1656.6747,218.2076,883.5243,279.3957,176.7557,650.6852,364.3131,555.167,419.4833,168.4777,0.0,236.5864,208.0093,388.7117,291.6516,454.0926,260.142,960.6467,108.9726,456.7354,165.179,154.3645,403.7615,255.9442,155.8542,276.0074,28.9176,120.9544,61.7678,168.1768,162.5519,146.9372,43.1018,86.9883,81.9104,207.2573,70.7719,197.0289,85.447,325.9662,196.2545,109.1417,131.0759,145.5779,122.4568,108.2947,0.0,49.2725,1429.3936,197.2512,76.9744,0.0,118.5227,25.1054,70.1646,180.1076,56.2308,70.7368,57.6005,52.4685,93.2104,18.9169,84.3204,194.961,56.2554,65.9383,0.0,89.8262,156.7699,299.7621,40.7978,35.6775,8.3029,21.2932,34.0715,17.7269,25.9952,0.0,12.4079,0.0,0.0,36.0481,62.1977,32.3264,35.8639,0.0,35.7208,2.126,0.0,20.773,20.3117,0.0,15.5741,14.2017,0.0,112.9102,37.4173,6.0008,14.4883,12.6648,0.7016,14.3185,14.2704,13.6341,0.259,9.8537,0.0,10.9876,5.2523,12.303,0.0,8.3763,5.292,1.0882,3.1539,0.0,11.8663,3.1759,0.6781,1.1245,0.0,0.752,1.8652,0.0,9.976,8.1107,0.0,0.1842,4.3536,1.514,0.0,2.998,0.0,6.5682,0.4641,0.0,3.9655,0.2366,0.0,0.0,1.2439,5.2414,0.0,11.6824,1.4139,0.0,0.0,0.0,0.6892,336.868,0.6211,0.1719,0.4805
SRR15885257,1279.6262,1139.0485,983.4522,1186.4478,924.1049,377.89,686.4344,288.3628,803.4584,783.8833,541.4748,262.1952,292.1617,312.0769,495.6411,410.5916,180.1528,438.7472,582.2382,272.1109,745.7926,470.117,786.9861,118.4266,481.0482,131.0296,76.8217,374.09,159.0092,259.89,177.8063,113.151,0.0,92.4315,123.4406,167.1016,208.1261,220.2614,126.9656,565.6451,70.6499,209.4039,120.1512,144.9824,286.3916,90.665,74.1565,145.2661,19.0179,60.1556,69.969,115.5665,45.8408,56.9944,29.7261,42.4331,28.585,62.7965,49.411,105.9862,32.6666,178.6256,102.681,61.5405,40.0274,72.7512,51.245,53.8881,0.0,141.7969,315.862,98.5883,51.2606,43.8053,70.7381,6.507,34.9596,79.3108,70.3889,45.8368,67.2948,31.2378,73.71,11.3742,62.0246,92.7633,39.2278,45.2777,9.4866,95.2384,70.5342,172.4993,29.248,38.9452,31.2406,21.0261,16.9925,27.0243,16.9013,15.1414,8.9241,0.0,10.3621,11.6955,29.8484,15.0059,21.0039,0.0,18.3049,0.0,0.0,17.5397,19.4225,14.4315,22.191,28.8461,0.0,66.79,24.5262,0.0,6.5536,7.0663,0.0,15.9117,5.7614,14.4689,4.1211,6.6354,2.1973,8.9946,3.5975,12.5051,2.7805,9.6437,2.4912,3.2267,3.6259,5.1508,15.5474,1.9419,0.8087,0.0,0.0,0.0,3.4024,0.0,7.5952,7.2942,0.0,0.0,0.997,0.2201,0.0,0.0,0.0,0.2906,0.0,0.0,3.0011,0.0,0.0,0.0,3.3433,0.0415,0.0,23.8721,1.666,0.0,0.0,2.2722,0.3172,326.336,0.0826,27.8195,0.0
SRR15885258,2733.036,2743.529,1979.5568,2411.625,1849.6241,1863.204,1158.8137,1124.6193,1578.0049,1471.3726,1199.7567,319.8872,959.3923,438.9069,972.2764,713.8136,204.1247,767.4788,1187.1742,801.1466,1338.6711,1194.954,1453.8981,8.2458,582.413,38.1592,384.5355,351.45,108.8788,325.5426,170.0795,73.2451,0.0,19.9826,83.1199,133.2225,183.0446,195.2725,31.0778,652.8337,0.0,180.8046,111.3899,82.1011,189.8666,252.2948,0.0,197.8558,0.0,5.754,49.1858,24.14,66.8406,471.6692,7.0565,123.3843,92.7673,0.0,100.259,18.377,61.6458,18.5955,77.8265,0.0,0.0,0.0,153.6401,29.4174,0.0,0.0,2265.0967,42.9332,156.1655,0.0,0.0,0.0,50.6219,2.6908,0.0,0.0,0.0,0.0,9.988,341.5447,3.5846,0.0,0.0,0.0,0.0,0.0,0.7948,0.0,216.3597,0.0,0.0,70.8836,0.0,0.0,4.5787,53.6451,0.0,0.0,0.0,5.3273,32.218,0.0,128.8264,0.0,0.0,28.614,0.0,0.0,0.0,7.0027,0.0,38.1496,0.0,0.0,0.0,0.0,5.8713,0.0,17.1649,0.0,11.9501,46.6771,6.4055,0.0,0.0,1.0592,12.1493,0.0,0.0,0.0,4.1501,0.0,8.5829,0.0,0.0,0.0,7.1102,0.0,0.0,0.0,0.0,5.9867,0.0,0.0,37.8596,0.0,28.8978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5886,2.3606,72.818,3.9231,21.516,0.0,0.0,0.0,497.7376,0.0,83.8729,3.0455
SRR15885259,2048.4658,1753.826,1463.3246,1788.4594,1357.752,744.4606,952.9624,410.259,1172.63,1124.6167,744.665,357.4544,402.5133,381.0306,861.363,548.1643,174.4148,606.5862,911.2725,351.6777,1064.4778,846.6487,1221.532,103.9075,605.1718,138.541,55.5956,560.6004,190.0926,337.7975,234.5035,76.3168,0.0,107.7423,92.0048,209.5451,191.0897,266.5878,129.1322,690.6325,21.7188,261.4586,107.2484,114.4882,281.832,182.9676,51.192,146.8294,0.0,102.4395,15.0395,89.7351,40.9894,161.1485,86.6015,24.8877,89.5595,71.9752,11.1037,176.353,121.5193,195.9712,116.9642,29.1865,82.4698,81.5391,66.9005,77.0628,0.0,44.8193,750.8171,195.5425,39.2351,0.0,32.2327,5.7944,33.0603,79.7227,6.3822,0.3067,38.3552,0.0,25.0643,55.0178,23.5574,210.8495,0.0,1.1808,0.0,64.5302,101.7839,182.0734,48.4148,0.0,0.0,0.0,0.0,6.0915,2.693,46.0145,3.6809,0.0,8.0754,42.6793,41.4692,91.589,9.8629,0.0,4.2075,22.3436,0.0,14.467,0.0,3.2,5.0807,0.0,0.0,101.5635,40.6663,0.1199,0.3451,5.8747,0.0,0.0,0.0607,16.2786,2.8006,6.9717,0.2293,0.0,2.3709,11.2124,0.0,7.4592,0.0,0.0,2.7336,0.0,7.8828,7.293,0.95,3.3647,0.0,0.0,1.2774,0.0,7.2745,5.8845,0.0,0.0,1.2018,0.6188,0.0,8.922,0.0,10.9284,0.0,0.0,2.0019,0.0,0.0,9.4277,2.1942,8.3805,0.0,0.2906,1.8311,1.5499,0.0,2.8426,0.1201,295.0241,0.0,14.3331,0.4429
