,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
SRR15885221,1035.756,929.4117,739.3334,914.7573,689.9092,287.6482,510.1698,213.0518,622.8325,580.8982,422.6864,158.8958,217.1727,218.2146,390.6614,294.7759,130.1237,305.0112,462.3056,203.7248,545.2398,372.5162,625.7736,68.3377,342.9134,41.5346,43.7193,335.1201,70.0819,156.2825,114.8438,59.3587,0.0,29.8411,84.89,79.3174,154.3783,119.4984,28.7469,435.5824,51.67,103.9082,77.8869,78.888,206.0838,50.6097,16.5304,80.6447,17.3763,33.1222,41.3228,61.8267,46.3602,68.12,51.831,7.6251,21.6686,48.3424,5.1312,79.8104,45.8914,181.1769,70.9257,0.0,21.9388,43.4355,26.2707,22.8191,0.0,116.9421,151.8668,129.2597,26.1995,34.3468,23.3669,0.1217,20.3457,14.7955,77.0373,5.8181,5.1826,0.0,9.8381,42.9007,15.8512,206.6166,0.0,9.7876,0.0,52.2428,41.1864,186.0927,30.2877,0.0,0.0,0.0,0.0,0.0,0.0,47.1963,2.1555,0.0,15.5979,2.351,9.2304,45.5249,7.0294,0.0,0.0,11.9227,0.0,10.9398,0.0397,0.0,3.5953,2.3089,0.0,48.8871,19.2673,1.638,0.0,0.2912,0.0,4.0665,0.0,18.6564,2.7912,0.0,0.0,0.0,1.4209,3.7203,0.0,5.3818,0.0,0.0,0.9037,0.0,1.2768,3.6485,0.0,0.0,0.0,0.0,0.3761,0.0,5.0249,4.8944,0.0,0.0,3.4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2287,0.0,0.0,0.0,1.635,0.0,1.8499,14.1904,1.2234,1.4043,0.0,1.7564,0.5954,314.1242,0.0,8.6891,0.3786
SRR15885222,702.2962,645.5164,481.1178,614.5387,456.8032,127.5941,354.615,131.8762,423.9732,390.3985,304.8197,82.6979,142.8604,161.7942,242.6069,203.8303,110.9945,196.316,315.2981,144.9309,362.4361,221.2446,432.4596,42.8381,251.5012,7.0545,33.4156,264.1062,25.9381,92.1301,56.8413,30.751,0.0,0.0,79.4251,30.3649,141.4987,66.3783,2.0417,345.2275,53.0524,47.887,78.2121,72.4378,183.0578,10.4635,3.8474,56.3423,5.3944,15.2558,29.9202,53.6926,8.4784,37.0806,48.0363,2.1421,6.5968,0.0,0.0,55.9469,34.1277,121.7056,43.1284,0.0,1.0221,20.5105,12.7249,5.7447,0.0,111.3702,0.0,93.9024,19.0597,71.1089,20.0944,0.0,8.3333,0.0,80.8581,0.0,19.6194,0.0,0.0,41.271,11.9018,143.8632,0.0,12.6887,0.0,63.1373,15.837,130.1981,25.4297,0.0,2.2243,0.0,0.0,0.0,0.0,48.495,0.0,0.0,6.875,0.0,0.9501,34.7329,1.4227,0.0,0.0,9.2554,0.0,11.4458,1.1551,1.2763,1.97,8.2856,0.0,32.3011,19.4047,1.5007,0.0,0.0,0.0,2.3128,0.0,20.3902,2.9994,0.0,0.0,0.0,0.9981,0.962,0.0,4.3785,0.0,0.0,0.9932,0.0,2.9864,5.9494,0.0,0.0,0.0,0.0,0.0,0.0,4.6625,3.2761,1.7699,0.0,3.4946,0.0,0.0,0.0,4.1638,0.0,0.0,0.0,2.621,0.0,0.0,0.0,2.1935,0.0,3.1392,17.5753,0.3321,4.5537,0.0,2.6641,0.7009,312.7294,0.0,20.6409,1.0648
SRR15885223,2196.8337,1887.3652,1549.9467,1902.4698,1440.4644,828.3166,1001.0175,445.0005,1243.9904,1188.1699,796.1766,368.7622,434.3896,397.924,926.9354,577.6974,184.2915,633.7658,976.4908,378.6256,1121.2421,915.5925,1302.0151,92.9248,625.0606,137.2575,60.4481,586.9178,191.4012,348.8507,233.9676,69.2052,0.0,102.173,96.1916,210.1916,193.2363,270.0629,130.0459,711.2884,19.6125,267.6778,114.3614,113.4018,282.8644,194.8457,47.2586,152.9189,0.0,110.3315,7.1292,84.8693,23.3696,184.3173,102.0978,22.5413,101.1952,50.5112,7.0585,185.3491,139.6038,168.0118,109.076,27.4976,84.3586,74.0052,69.3315,81.1066,0.0,20.5862,848.6341,199.6936,37.7862,0.0,29.4672,5.0989,32.3795,77.7292,0.0,0.0,44.5044,0.0,17.4916,67.0341,16.565,192.2161,0.0,0.0,0.0,64.3604,99.6112,151.6844,55.4356,0.0,0.0,0.0,0.0,5.7699,1.0383,57.0108,3.7449,0.0,4.9018,46.6169,41.1446,103.5123,7.6997,0.0,0.9209,26.8448,0.0,16.3998,0.0,6.5134,1.1328,0.0,0.0,102.326,42.3606,0.0,0.0,4.4115,0.0,0.0,0.0,17.8901,3.3544,8.7743,0.9185,0.0,2.1841,8.9823,0.0,6.7938,0.0,0.0,3.0274,0.0,8.2112,10.3272,1.6603,4.0081,0.0,0.0,1.2549,0.0,7.0619,5.6093,0.0,0.0,1.1074,0.5126,0.0,8.8984,0.0,10.489,0.0,0.0,1.5894,0.0,0.0,12.8572,2.3373,7.6628,0.0,0.0,1.7529,3.0317,0.0,3.4082,0.1278,293.1054,0.0,17.7187,0.548
SRR15885224,1996.7806,1758.1296,1540.1384,1829.2087,1422.6014,730.5494,1015.7903,466.3854,1207.1685,1189.8801,799.7682,430.5422,459.361,433.7573,814.3885,609.422,226.5858,670.0816,904.0945,402.2399,1132.3193,797.9198,1196.7035,181.6734,661.9358,187.8932,104.2886,525.1772,254.1418,395.0636,316.9818,130.8034,0.0,170.519,139.7788,276.6536,228.6123,327.1375,165.8874,744.5285,77.593,317.131,110.6271,115.3041,323.6722,175.296,103.6438,182.9358,49.4481,80.4478,55.3445,130.4826,154.9128,93.0556,29.3046,56.4414,50.0609,197.2501,42.1647,151.6409,54.3053,338.8371,167.6291,60.3986,97.3943,123.428,82.1915,71.4668,0.0,104.3225,816.4591,192.8438,55.576,0.0,76.1806,19.7529,52.9252,118.8978,83.746,46.72,15.652,29.2517,59.2817,11.9042,62.9107,281.9504,15.4737,40.5233,0.0,68.6358,126.5008,328.4209,25.5071,12.5666,0.0,19.6194,5.7156,0.0,14.1798,0.0,9.1156,0.0,2.0774,22.6073,45.2581,33.2741,26.3808,0.0,23.2621,3.1728,0.0,11.8548,9.6342,0.0,18.0063,9.1211,0.0,94.3456,32.601,6.7383,9.4248,11.84,0.0,14.3599,9.179,11.6468,0.0,0.1429,0.0,2.1764,4.4923,13.7406,0.0,8.4772,2.8739,0.0,2.0985,0.0,4.2888,0.0,0.0,0.0,0.0,0.1402,1.8331,0.0,8.3976,7.9148,0.0,0.0,2.4719,0.4455,0.0,2.1976,0.0,6.0337,0.0,0.0,2.5082,0.0,0.0,0.0,1.2061,5.9444,0.0,15.3541,1.8256,0.0,0.0,0.0215,0.081,323.5608,0.0102,0.0,0.0
SRR15885225,2141.1538,1846.9884,1519.8983,1864.5934,1416.4789,803.8648,987.8693,441.9172,1228.7576,1170.2498,788.4168,364.909,431.2546,398.7484,898.8159,573.0559,191.09,626.2381,953.0641,378.8224,1105.1646,885.6219,1271.9191,93.2365,624.2294,146.1644,65.9845,567.908,193.729,348.4142,227.5383,92.0869,0.0,104.1242,104.3691,209.694,201.0415,272.8067,140.9514,709.0631,25.77,272.5234,122.8202,130.4592,290.6011,187.525,53.2262,162.7782,0.0,112.4235,28.2716,91.2144,13.8932,183.7965,98.5054,25.6065,98.4476,38.7283,20.4842,179.7672,131.0213,150.6553,105.0422,37.5733,77.4681,71.5554,69.0512,85.5687,0.0,43.4648,822.2066,179.4199,42.0402,0.0,37.852,2.96,34.1023,83.4074,0.0,5.2625,58.2939,1.0163,36.9689,60.2244,24.5245,150.5757,0.0,5.1258,0.0,71.0291,95.7587,133.6804,55.4466,0.0,6.4599,0.0,0.0,16.6748,5.2505,57.1484,5.3322,0.0,11.7823,45.9521,40.9125,95.1816,9.3981,0.0,3.7382,22.7956,0.0,18.2661,0.0,12.5312,4.6002,0.0,0.0,99.2984,38.8693,0.0,0.0,4.6283,0.0,0.0,0.0,17.8146,3.9767,11.3068,3.0035,1.2922,2.2398,9.9229,0.0,7.6976,0.0,0.0,4.0308,0.0,11.6191,10.6819,2.1043,3.4373,0.0,0.0,2.3723,0.0,7.805,5.8465,0.0,0.0,0.4312,0.754,0.0,6.0458,0.0,10.3603,0.0,0.0,1.3815,0.0,0.0,9.9658,3.2639,6.9106,0.0,0.0,1.7387,2.5524,0.0,4.4551,0.1057,295.5067,0.0,23.4017,0.0
SRR15885226,1657.1732,1439.9379,1276.4952,1527.7922,1190.2693,545.219,867.3107,364.7309,1016.0885,1003.4449,660.654,354.993,363.3182,378.6096,672.7309,513.757,193.018,568.6638,750.599,326.5644,958.7859,648.9634,1012.8695,148.8549,593.0981,180.9036,82.1736,459.6358,219.2269,342.094,243.5867,123.5821,0.0,139.8467,122.4276,233.8903,221.702,291.3522,174.1558,671.8302,58.4663,283.1686,124.2679,158.7702,319.1122,147.6335,95.4351,171.9678,17.0487,84.7781,60.3798,132.268,71.0595,80.3302,29.6307,54.779,49.9509,106.0105,54.9588,143.6131,52.4856,224.1808,136.7469,76.2215,70.048,101.7196,70.5242,75.5591,0.0,122.1324,554.6428,131.8226,60.6867,3.2018,77.4266,11.2082,44.2351,113.5635,52.4129,49.0261,70.3837,36.5949,86.2329,9.6386,71.5867,127.027,48.2401,43.531,0.0,96.6001,104.463,210.9212,33.7455,50.9263,29.0246,21.1366,32.7622,38.6315,21.6196,1.4431,9.8577,0.0,6.8864,27.65,46.2339,26.4812,27.4399,0.0,24.8761,0.9077,0.0,16.7609,20.4929,14.5786,25.8049,27.0045,0.0,92.2964,32.2293,0.0,12.7454,12.9348,1.1581,15.8406,10.9348,11.4913,4.1497,8.7264,1.4615,11.2822,4.5284,17.7306,8.8272,11.5169,5.0415,3.4373,3.9324,3.9981,17.7036,0.0,1.2908,0.0,0.0,3.2872,3.7689,0.0,7.9991,8.7818,0.0,0.6115,0.5511,1.2956,0.0,2.5975,0.0,9.151,0.0,0.0,3.9163,0.0,0.0,0.0,2.5267,7.1593,0.0,20.799,2.5953,0.0,0.0,0.8239,0.2544,316.6255,0.1211,24.0592,0.0
SRR15885227,1618.872,1381.1697,1127.5717,1400.7715,1055.3275,535.3588,751.612,301.1466,928.8583,877.532,585.5738,253.9442,298.7906,303.1001,671.54,425.246,140.1061,464.6702,717.7483,269.4726,829.5088,652.1845,975.33,62.4875,492.6464,103.6321,34.067,472.8728,128.1017,252.6286,150.8158,69.263,0.0,61.6144,76.2104,139.6436,173.4222,198.5548,100.5941,579.732,12.3802,194.4483,107.3122,133.2204,253.1176,132.1316,28.2073,120.9628,0.0,91.0059,28.4688,75.0006,0.0,145.2303,89.2303,12.5887,76.6332,0.0,11.2088,149.9166,114.1689,109.5137,80.0874,23.0277,47.8448,54.1983,47.0473,66.7054,0.0,73.5134,451.8006,146.7788,36.4343,0.0,25.4652,0.0,23.5358,52.5757,0.0,0.0,60.3679,0.0,35.1075,60.1211,18.2255,117.0906,0.0,0.0,0.0,71.6496,69.2883,98.3533,53.2144,0.0,21.5413,0.0,0.0,27.0062,2.6595,59.8407,2.1177,0.0,17.6273,37.6894,30.9002,89.9522,7.8226,0.0,1.2214,23.1669,0.0,17.8747,2.5778,21.9736,4.7309,2.5503,0.0,89.2247,32.4021,0.0,0.0,5.1977,0.0,0.0,0.0,18.4112,5.9687,8.5428,3.6039,0.0,1.5044,10.5387,0.0,8.2724,0.3076,0.0,2.9848,0.0,14.3447,10.1371,1.9922,2.4732,0.0,0.0,1.2997,0.0,6.4664,6.2943,3.8096,0.0,1.4219,0.5704,0.0,4.6598,0.0,8.6811,0.0,0.0,4.0305,0.0,0.0,16.0032,2.8258,5.8124,0.0,2.8397,1.8676,4.7038,0.0,3.3396,0.7285,294.6082,0.0,30.0606,0.6819
SRR15885228,1745.4438,1506.5846,1309.165,1570.0181,1204.4529,597.9886,864.1042,368.7774,1038.1372,1007.53,660.7196,344.5027,362.4364,351.5848,715.2564,499.7097,163.3458,560.3861,780.4262,316.2782,959.2131,700.264,1049.9291,141.3745,563.9656,136.9871,60.4955,497.4046,189.343,317.2558,257.2472,104.9168,0.0,128.2025,90.1966,212.5078,188.3098,259.439,112.6146,650.771,39.4938,246.8141,81.9903,99.6932,275.096,152.7416,60.9357,133.932,34.8354,71.7753,45.2663,97.8369,128.5839,108.461,42.5616,32.8764,51.6707,165.776,18.312,143.2459,68.7433,318.1544,146.4683,22.6466,80.2827,105.7373,63.8948,59.1793,0.0,112.383,597.6384,203.0098,43.7787,0.0,39.3746,11.2933,40.5927,79.9862,67.0678,18.407,0.0,4.3978,35.9051,34.261,37.2898,325.0416,0.0,9.9066,0.0,48.497,109.6886,313.4635,31.4616,0.0,0.0,6.4422,0.0,0.0,3.4045,20.3075,3.6704,0.0,16.4666,24.5591,37.1085,60.4273,19.7165,0.0,12.2733,11.7492,0.0,6.0046,0.2054,0.0,9.2348,0.0,0.0,93.8117,29.9366,5.1357,4.5808,9.1273,0.0,5.2313,3.2946,13.6635,0.2204,0.0,0.0,0.0,3.249,13.2029,0.0,7.5908,1.7249,0.0,1.4505,0.0,0.5703,0.0,0.0,0.3439,0.0,0.0,0.3438,0.0,6.8256,6.6175,0.0,0.0,3.445,0.0507,0.0,5.4987,0.0,7.5777,0.0,0.0,3.1472,0.0,0.0,0.0,0.5579,8.0744,0.0,12.2465,1.7573,0.0,0.0,0.0,0.3284,314.6391,0.0,0.0,0.8168
SRR15885229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2856.1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0917,0.0,1.4761,0.0,0.0,0.0,43.2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.3516,0.0,759.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3527,64.0458,0.0,0.0,0.0,0.0,0.0,18.8162,0.0,0.0,0.0,0.0,60.2805,3.1435,125.9417,18.1496,11.5221,0.0,79.9915,0.0,77.1353,2.3871,14.887,10.1035,27.284,7.5239,13.1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7096,0.0,0.0,2.5899,11.4483,1.3305,0.0,8.5175,0.0,0.0,0.0,1.4354,2.9896,5.0509,0.0,0.0,0.0,0.8259,0.8221,12.0893,0.0,0.0,14.6959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5326,0.0,0.0,0.0,1.4441,0.0,3.6784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885230,3072.5383,2651.0718,2173.2815,2656.385,2018.8077,1275.3018,1373.8761,657.7743,1723.9302,1653.8002,1112.2019,530.6986,633.37,542.577,1317.4557,805.8262,249.1285,882.8663,1368.7126,542.0796,1558.9846,1316.116,1800.9438,115.6722,830.865,205.459,96.6055,753.9232,282.0391,492.5408,330.4813,90.5379,0.0,157.2135,126.445,305.7696,228.6861,378.9995,197.2389,912.0411,18.1836,387.9729,144.7546,128.8926,336.4006,290.8697,74.3377,216.5043,0.0,157.9896,0.0,100.746,29.7573,269.7009,135.9684,36.3933,151.1093,66.2814,12.5453,247.498,195.5412,173.2939,134.6479,48.3925,125.8481,93.3715,101.7592,119.0034,0.0,0.0,1438.6976,245.3327,46.526,0.0,42.8916,11.1226,42.5733,121.4579,0.0,0.0,61.8693,0.0,24.0375,84.2173,18.6836,193.184,0.0,0.0,0.0,65.8687,136.3517,144.0384,72.8983,0.0,0.0,0.0,0.0,13.2202,5.784,66.7874,6.2411,0.0,0.0,71.4959,58.1706,133.8326,11.5735,0.0,5.3158,35.9533,0.0,22.818,0.0,11.4307,0.0,0.0,0.0,130.0586,53.935,0.0,0.5704,5.1149,0.9189,0.0,1.771,18.9257,3.5109,15.8121,2.3705,1.1462,3.5062,8.6704,0.0,8.0167,0.0,0.0,5.2498,0.0,11.2961,13.8415,2.8365,7.7791,0.0,0.0,1.7662,0.0,7.9649,6.0613,0.0,0.0,0.1409,1.3595,0.0,14.6997,0.0,16.937,0.0,0.0,1.5399,0.0,0.0,14.6642,2.7167,11.6022,0.0,0.0,1.9405,5.0348,0.0,3.8456,0.0,282.8711,0.0,18.5317,0.3074
SRR15885231,2085.75,1884.8918,1516.443,1846.6616,1418.9064,822.2957,990.0689,501.6524,1194.454,1173.6649,852.7258,375.2122,496.8926,433.5687,841.164,609.4818,260.237,627.6819,948.3512,442.2378,1098.176,833.0924,1224.6554,121.9522,614.3846,129.0422,128.0817,519.6743,204.4535,352.8021,247.3588,39.7485,0.0,97.8034,169.285,217.3481,232.9702,269.479,126.9457,705.5349,96.7266,260.0186,145.0746,84.0059,308.0834,154.7875,82.1897,174.6457,0.0,71.2307,0.0,111.8012,58.9249,105.5462,72.2906,49.5213,61.3933,65.2944,13.892,142.6725,86.9235,180.5331,103.6933,56.8516,74.8417,63.6054,73.9485,52.1997,0.0,0.0,878.7703,160.2515,41.3267,0.0,72.8092,23.6565,31.2628,81.6975,64.61,14.44,56.9209,26.6009,0.0,48.1585,40.1761,151.8204,11.6138,45.0104,0.0,96.044,82.1337,170.5192,39.6724,0.0,0.0,0.0,0.0,0.0,8.5502,31.4373,8.6761,0.0,0.0,13.6404,31.197,35.7366,13.204,0.0,10.5166,13.0784,0.0,24.2566,6.0759,3.7606,5.5831,13.8419,0.0,64.1016,48.1186,5.9657,0.0,0.0,0.0,1.5989,0.4454,22.1814,3.0465,8.6329,0.0,3.5406,3.4706,0.0,0.0,6.7436,0.0,0.0,5.4,0.0,8.1199,10.0208,1.6311,1.3445,0.0,0.0,1.7362,0.0,7.8628,5.4287,0.0,0.0,1.8215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4702,0.0,0.0,0.0,3.76,0.0,0.0,10.8036,0.426,6.8627,0.0,4.5989,0.5345,336.5261,0.0,24.489,0.3951
SRR15885232,822.7942,1315.6459,629.3172,618.719,589.4086,2622.6628,0.0,1081.783,333.5004,254.784,578.5112,230.8,864.4089,0.0,526.9812,214.3117,101.284,48.1205,421.3336,612.0882,159.3899,819.8292,30.3239,0.0,0.0,140.9931,373.3531,0.0,112.6884,40.0665,32.5418,189.063,348.254,146.2613,53.2012,48.8813,0.0,0.0,89.307,0.0,14.9892,168.8604,0.0,0.0,0.0,179.5325,48.6559,162.0254,0.0,43.0718,104.249,0.0,61.8352,470.6588,29.2008,6.6941,105.9156,0.0,55.6584,0.0,64.122,0.0,0.0,32.4263,51.4439,0.0,64.0072,68.5799,185.2853,0.0,4919.12,0.0,0.0,0.0,40.0319,5.2145,70.0351,84.1969,0.0,106.3188,0.0,8.925,62.2792,27.0439,0.0,0.0,28.4468,10.4875,0.0,0.0,0.0,0.0,14.5253,0.0,0.0,0.0,28.783,0.0,15.4711,24.1269,11.2094,0.0,0.0,27.8838,0.0,0.0,21.288,0.0,23.1482,6.0829,0.0,0.0,16.8827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4731,0.0,0.0,0.0,12.8138,0.0,0.0,1.7401,0.0,3.4747,10.5945,0.0,1.6736,0.0,5.3197,0.2912,4.8443,0.0,0.0,15.8833,7.8498,0.0,0.0,5.1399,0.0,3.8615,0.0,0.0,0.0,0.8403,15.3502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR15885233,446.2472,430.4474,299.2966,394.702,290.382,19.8446,242.8608,82.3726,288.616,254.5468,218.058,34.9794,93.9766,119.27,128.0686,138.6657,94.8275,122.6965,200.7357,104.9529,234.054,106.805,282.9195,31.304,187.3078,0.0,28.7798,201.0151,0.0,50.035,23.5293,38.3481,0.0,0.0,73.115,0.4187,129.6628,34.2681,0.0,277.1974,53.8202,15.8664,72.1194,73.7305,162.6808,0.0,0.0,43.5973,11.6391,3.7059,45.1603,47.3556,0.0,23.6677,39.0218,0.0,0.0,0.0,4.292,33.5815,16.816,98.4219,28.8304,0.0,0.0,9.7626,3.4669,0.0,0.0,133.533,0.0,66.4881,18.2222,94.3981,18.9456,0.0,6.1718,0.0,85.3102,4.3672,21.0737,0.0,4.9413,35.6372,13.4576,111.3991,0.0,14.5707,34.4506,60.9195,1.4547,109.422,23.8128,0.0,8.6484,5.0089,0.0,0.0,0.0,48.3323,0.8034,5.1824,13.4909,0.0,0.0,24.6748,3.4753,0.0,0.0,6.0914,27.0935,10.5501,4.2177,3.3987,4.8764,13.4637,3.6671,20.3162,12.2714,0.0,0.0,0.0,0.0,4.1324,0.0,19.3931,3.6168,0.0,0.4196,0.0,1.8419,0.3686,0.0,4.7185,0.0,0.0,1.4392,0.0,3.6263,3.4155,0.0,0.0,0.0,0.0,0.0792,2.0211,3.3784,3.2865,3.3009,0.0,2.8842,0.0,0.0,0.0,5.9073,0.0,0.0,27.1606,1.9615,0.0,0.0,0.0,2.0302,0.0,3.7559,21.1644,0.5952,4.1452,0.0,1.8764,0.3333,303.0173,0.0,24.1565,0.3964
SRR15885234,1819.174,1593.3335,1412.869,1687.6018,1321.5365,635.226,956.5891,421.022,1128.045,1112.1031,737.7548,398.0643,414.9718,421.6772,739.6273,573.4668,217.5641,631.7586,826.4652,372.3093,1063.252,716.8131,1109.0325,156.7613,654.1167,220.2085,99.7086,479.835,249.8252,384.4076,264.8004,162.8409,0.0,163.7593,140.0176,262.987,242.1764,329.5678,212.2912,729.739,63.4573,328.7968,143.129,196.2812,346.2287,165.0693,111.7552,205.7763,12.2213,101.8308,89.4227,145.5472,65.7451,101.0039,31.024,63.5152,57.5132,100.6759,74.3725,154.7277,58.7353,209.6698,144.7759,95.6717,72.3986,110.9925,80.8109,93.4498,0.0,140.9273,686.3245,117.9556,72.7447,0.0,94.7041,8.1023,52.0718,136.0371,37.2214,66.0626,92.0163,45.5304,123.5404,9.7782,83.5588,71.5295,69.5096,53.2619,0.0,102.8637,111.9862,190.699,42.3822,68.066,53.2314,27.5422,50.67,64.7322,28.7971,1.9042,11.0593,0.0,13.8605,34.623,51.2664,27.2485,34.6721,0.0,32.7699,0.0,0.0,21.1609,31.4772,28.3993,27.3835,32.3629,0.0,102.6018,26.4095,0.0,17.7887,16.3565,3.1196,19.0553,13.9562,11.5657,5.6998,11.9083,3.6674,15.8097,4.8433,19.9152,19.6268,13.0367,8.5515,6.5341,4.4124,6.8304,24.6401,0.3807,2.2611,0.0,0.0,8.8561,3.9617,0.0,8.3294,9.9509,0.4845,1.8863,1.4903,2.1632,0.0,2.0305,0.0,11.4416,0.0061,0.0,6.3541,0.0,0.0,0.0,2.3839,8.1649,0.0,21.0332,2.7467,0.0,0.0,0.0,0.7249,320.8197,0.3598,28.9093,0.0
SRR15885235,2466.3867,2213.5493,1792.7343,2178.0454,1673.018,1016.6859,1154.5842,593.6998,1413.8195,1378.4945,987.0211,447.1856,581.0034,493.402,1011.0482,706.2934,281.8383,739.13,1116.0642,510.1451,1292.5236,1007.9457,1442.487,131.1813,706.8692,162.7579,139.5208,594.788,243.6079,416.0555,292.747,66.602,0.0,126.6712,176.0201,260.6082,245.1385,318.8027,156.3574,796.611,89.7773,315.5862,152.2497,97.4718,328.7159,198.0278,90.0033,203.4986,0.0,95.3024,0.0859,115.5547,69.1786,152.8063,86.4306,51.3468,83.4913,82.553,20.0737,170.7995,112.9389,197.1249,120.829,59.8188,93.1709,77.8175,88.8327,72.224,0.0,0.0,1138.4199,185.4292,46.7935,0.0,73.1951,20.0656,39.2832,101.0116,40.7453,16.3808,54.1173,22.1973,9.1203,59.0668,37.4924,167.8461,6.3446,38.0843,0.0,86.815,100.4779,181.028,48.2862,0.0,0.0,0.0,0.0,0.0,7.7348,38.1249,7.5045,0.0,0.0,25.8029,38.8993,57.0138,13.6351,0.0,10.8245,16.5327,0.0,23.0379,2.5428,2.6818,0.0,5.2402,0.0,81.128,47.3506,4.7214,0.0,0.0,0.0,0.0,0.0939,22.5938,2.0218,10.055,0.0,1.9941,2.7973,0.3008,0.0,5.7572,0.0,0.0,4.5294,0.0,7.3696,12.5761,1.5661,2.381,0.0,0.0,1.1135,0.0,8.5586,5.051,0.0,0.0,2.9605,0.0777,0.0,0.0,0.0,0.0,0.0,0.0,2.3881,0.0,0.0,0.0,3.3714,0.0,0.0,4.7828,0.4082,6.4019,0.0,4.6367,0.8998,333.8166,0.0,18.1865,0.9836
SRR15885236,3203.5247,3163.7085,2306.5293,2765.0684,2145.7935,2325.5984,1250.7854,1211.0718,1764.4772,1669.5894,1383.3778,518.885,1072.8114,493.8626,1321.6328,860.0169,313.362,849.3923,1442.4443,875.91,1519.684,1499.1228,1665.8605,0.0,522.4976,142.2394,358.2831,271.5284,239.3763,430.0803,297.9882,88.487,0.0,130.581,170.6036,246.9944,47.4887,262.333,114.247,446.3494,67.9058,326.7399,70.7755,0.0,0.0,299.5194,57.6133,251.2853,0.0,74.8481,9.3208,0.0,118.5566,437.4322,87.1879,73.088,130.864,47.4446,38.838,42.5127,140.96,0.0,7.9703,14.0981,73.7257,0.0,140.8766,69.3698,0.0,0.0,3291.3083,38.5744,51.5859,0.0,30.9281,17.9953,65.3154,79.3277,0.0,0.0,0.0,0.0,0.0,195.9024,0.0,0.0,0.0,0.0,0.0,0.0,29.7974,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0561,4.9196,0.0,0.0,24.4656,6.426,41.4176,51.7689,0.0,0.0,32.0857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5873,0.0,0.0,0.0557,0.0,0.8967,13.6254,0.5796,0.0,0.0,0.0,6.6718,0.0,0.0,0.0,0.0,0.0,4.8279,0.0,0.0,16.6798,5.4771,1.7451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7854,0.0,0.0,0.0,0.0,0.0,0.0,3.4058
